2025-09-19 14:57:02.831 | INFO     | 喜马拉雅.dp.main:<module>:27 - 浏览器对象创建完成
2025-09-19 15:02:27.982 | INFO     | __main__:<module>:333 - 《万古第一神丨有声的紫襟（3D音效玄幻多人有声剧）》 榜单=热门 排名=46 章节数=30 已入库
2025-09-19 15:02:32.979 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-07-18', 'createDate': '2019-08-08', 'anchorUid': 92220939, 'playCount': 3915373758, 'albumTitle': '都市奇门医圣|叶皓轩|全本免费', 'anchorName': '果维听书', 'fansCount': 5683673, 'commentCount': 0, 'trackCount': 2396, 'albumId': 26438796}
2025-09-19 15:02:34.685 | INFO     | __main__:<module>:333 - 《都市奇门医圣|叶皓轩|全本免费》 榜单=热门 排名=47 章节数=30 已入库
2025-09-19 15:02:39.667 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-03-03', 'createDate': '2020-05-20', 'anchorUid': 33176394, 'playCount': 1553272456, 'albumTitle': '庆余年 | 全3季无删改听过瘾 | CV全明星配音 | 作家猫腻点赞 | 同名影视原著小说', 'anchorName': '梁小渔Yilia', 'fansCount': 3099187, 'commentCount': 0, 'trackCount': 1490, 'albumId': 38160002}
2025-09-19 15:02:41.431 | INFO     | __main__:<module>:333 - 《庆余年 | 全3季无删改听过瘾 | CV全明星配音 | 作家猫腻点赞 | 同名影视原著小说》 榜单=热门 排名=48 章节数=30 已入库
2025-09-19 15:02:46.450 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2021-11-05', 'anchorUid': 128389125, 'playCount': 272636288, 'albumTitle': '神秘复苏|悬疑惊悚|灵异|多人有声剧', 'anchorName': '北冥有声', 'fansCount': 3107066, 'commentCount': 0, 'trackCount': 1752, 'albumId': 54475581}
2025-09-19 15:02:48.183 | INFO     | __main__:<module>:333 - 《神秘复苏|悬疑惊悚|灵异|多人有声剧》 榜单=热门 排名=49 章节数=30 已入库
2025-09-19 15:02:53.226 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2021-10-22', 'anchorUid': 100702003, 'playCount': 1201052236, 'albumTitle': '吞噬星空丨边江&刘思岑主役有声剧丨我吃西红柿丨边江工作室丨徐宇隆演播', 'anchorName': '边江工作室', 'fansCount': 2469898, 'commentCount': 0, 'trackCount': 1305, 'albumId': 54079657}
2025-09-19 15:02:55.172 | WARNING  | __main__:<module>:293 - 封控出现，专辑 54079657 章节稍后补爬
2025-09-19 15:03:00.248 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-08-25', 'anchorUid': 40084802, 'playCount': 9172595, 'albumTitle': '师叔,你的法宝太不正经了|安燃穿越爆笑修仙|法宝不正经VIP免费有声小说', 'anchorName': '安燃', 'fansCount': 3142657, 'commentCount': 0, 'trackCount': 269, 'albumId': 103280522}
2025-09-19 15:03:01.571 | WARNING  | __main__:<module>:307 - 封控出现，专辑 103280522 章节稍后补爬
2025-09-19 15:03:06.552 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-08-26', 'createDate': '2022-04-28', 'anchorUid': 60906922, 'playCount': 1347982837, 'albumTitle': '农家小福女 |姣姣兮雪月之下追马郁雨竹|全网最快', 'anchorName': '姣姣兮', 'fansCount': 1395370, 'commentCount': 0, 'trackCount': 4015, 'albumId': 65868437}
2025-09-19 15:03:07.852 | WARNING  | __main__:<module>:307 - 封控出现，专辑 65868437 章节稍后补爬
2025-09-19 15:03:12.944 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-08-24', 'createDate': '2021-07-08', 'anchorUid': 70585325, 'playCount': 1039983462, 'albumTitle': '我师兄实在太稳健了丨动漫《师兄啊师兄》原著丨司徒小大大领衔演绎', 'anchorName': '司徒小大大', 'fansCount': 1226299, 'commentCount': 0, 'trackCount': 1771, 'albumId': 51079830}
2025-09-19 15:03:14.262 | WARNING  | __main__:<module>:307 - 封控出现，专辑 51079830 章节稍后补爬
2025-09-19 15:03:19.205 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-06-23', 'anchorUid': 10778196, 'playCount': 19614296, 'albumTitle': '我的青岛姑娘丨头陀渊出品丨我的26岁女房客系列作品丨爆笑爽文丨多人有声剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15642107, 'commentCount': 0, 'trackCount': 610, 'albumId': 94617389}
2025-09-19 15:03:20.525 | WARNING  | __main__:<module>:307 - 封控出现，专辑 94617389 章节稍后补爬
2025-09-19 15:03:25.876 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2018-05-27', 'anchorUid': 2342717, 'playCount': 1070130876, 'albumTitle': '《剑来》下 · 烽火戏诸侯&大斌', 'anchorName': '大斌', 'fansCount': 9967140, 'commentCount': 0, 'trackCount': 4219, 'albumId': 15828621}
2025-09-19 15:03:27.190 | WARNING  | __main__:<module>:307 - 封控出现，专辑 15828621 章节稍后补爬
2025-09-19 15:03:32.299 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-08-24', 'createDate': '2021-11-26', 'anchorUid': 292377710, 'playCount': 1143218272, 'albumTitle': '大王饶命丨都市异能霸榜神作丨紫襟剧社制作|鸡汤大魔王', 'anchorName': '紫襟剧社', 'fansCount': 3951607, 'commentCount': 0, 'trackCount': 1335, 'albumId': 55070037}
2025-09-19 15:03:33.705 | WARNING  | __main__:<module>:307 - 封控出现，专辑 55070037 章节稍后补爬
2025-09-19 15:03:38.762 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-03-24', 'anchorUid': 26520310, 'playCount': 330050242, 'albumTitle': '这个神仙有点彪|现代修真|牛大宝演绎|修仙爽文|多人有声剧', 'anchorName': '_牛大宝_', 'fansCount': 4167213, 'commentCount': 0, 'trackCount': 1468, 'albumId': 81061436}
2025-09-19 15:03:40.090 | WARNING  | __main__:<module>:307 - 封控出现，专辑 81061436 章节稍后补爬
2025-09-19 15:03:45.045 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2023-09-07', 'anchorUid': 20606950, 'playCount': 316350957, 'albumTitle': '都市狂枭【免费版】又名：都市之最强狂兵 | 幻樱空', 'anchorName': '幻樱空', 'fansCount': 5849191, 'commentCount': 0, 'trackCount': 4756, 'albumId': 77980595}
2025-09-19 15:03:46.371 | WARNING  | __main__:<module>:307 - 封控出现，专辑 77980595 章节稍后补爬
2025-09-19 15:03:51.363 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-18', 'createDate': '2023-08-28', 'anchorUid': 56582073, 'playCount': 296300010, 'albumTitle': '【真人免费】神相诡医 | 玄门第一神相|鬼故事|多播', 'anchorName': '慕思维Sir', 'fansCount': 3215491, 'commentCount': 0, 'trackCount': 2921, 'albumId': 77788009}
2025-09-19 15:03:52.680 | WARNING  | __main__:<module>:307 - 封控出现，专辑 77788009 章节稍后补爬
2025-09-19 15:03:57.707 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-02-29', 'anchorUid': 21596777, 'playCount': 377840967, 'albumTitle': '重回1982小渔村|柏落团队神作|赶海开局就爆网|日常&重生爽文|起点TP10', 'anchorName': '柏落_六合同风', 'fansCount': 572450, 'commentCount': 0, 'trackCount': 3189, 'albumId': 80681054}
2025-09-19 15:03:59.028 | WARNING  | __main__:<module>:307 - 封控出现，专辑 80681054 章节稍后补爬
2025-09-19 15:04:04.201 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-07-14', 'createDate': '2021-07-27', 'anchorUid': 20115042, 'playCount': 530261085, 'albumTitle': '凡人修仙传之仙界篇|桑梓多播版', 'anchorName': '桑梓讲故事', 'fansCount': 2730170, 'commentCount': 0, 'trackCount': 1672, 'albumId': 51626147}
2025-09-19 15:04:05.521 | WARNING  | __main__:<module>:307 - 封控出现，专辑 51626147 章节稍后补爬
2025-09-19 15:04:10.534 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2017-12-19', 'anchorUid': 10778196, 'playCount': 3295493861, 'albumTitle': '一念永恒|头陀渊&小桃红倾情演绎，大神作者耳根经典作品', 'anchorName': '头陀渊讲故事', 'fansCount': 15642109, 'commentCount': 0, 'trackCount': 1316, 'albumId': 12169061}
2025-09-19 15:04:11.841 | WARNING  | __main__:<module>:307 - 封控出现，专辑 12169061 章节稍后补爬
2025-09-19 15:04:16.945 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-02-28', 'anchorUid': 1266964, 'playCount': 118256259, 'albumTitle': '深海余烬 | 有声的紫襟演播 | 远瞳 | 科幻银河奖 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27682674, 'commentCount': 0, 'trackCount': 1238, 'albumId': 87003155}
2025-09-19 15:04:18.277 | WARNING  | __main__:<module>:307 - 封控出现，专辑 87003155 章节稍后补爬
2025-09-19 15:04:23.375 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-10', 'createDate': '2025-02-11', 'anchorUid': 20444164, 'playCount': 81574358, 'albumTitle': '明月罩西楼丨雪月之下丨爆笑古言丨重生丨宫斗宅斗', 'anchorName': '雪月之下_唬头Bng', 'fansCount': 661052, 'commentCount': 0, 'trackCount': 1107, 'albumId': 85839092}
2025-09-19 15:04:24.694 | WARNING  | __main__:<module>:307 - 封控出现，专辑 85839092 章节稍后补爬
2025-09-19 15:04:29.775 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2019-04-24', 'anchorUid': 92220939, 'playCount': 3359208511, 'albumTitle': '仙武帝尊|门派废徒再踏仙武|完结免费|极限帝尊仙武传', 'anchorName': '果维听书', 'fansCount': 5683673, 'commentCount': 0, 'trackCount': 2900, 'albumId': 23034547}
2025-09-19 15:04:31.099 | WARNING  | __main__:<module>:307 - 封控出现，专辑 23034547 章节稍后补爬
2025-09-19 15:04:36.146 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2022-10-27', 'anchorUid': 2798019, 'playCount': 500144784, 'albumTitle': '权臣闲妻 | 凤轻原著 | 双强打脸权谋 | 清灵x追马 | 多人有声剧', 'anchorName': '清灵', 'fansCount': 3574941, 'commentCount': 0, 'trackCount': 1840, 'albumId': 72009273}
2025-09-19 15:04:37.453 | WARNING  | __main__:<module>:307 - 封控出现，专辑 72009273 章节稍后补爬
2025-09-19 15:04:42.447 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-08-26', 'createDate': '2022-08-02', 'anchorUid': 2342717, 'playCount': 1391611364, 'albumTitle': '不让江山 ｜大斌｜架空历史&热血江湖多人有声剧', 'anchorName': '大斌', 'fansCount': 9967141, 'commentCount': 0, 'trackCount': 2361, 'albumId': 70003682}
2025-09-19 15:04:43.787 | WARNING  | __main__:<module>:307 - 封控出现，专辑 70003682 章节稍后补爬
2025-09-19 15:04:48.881 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-09-14', 'anchorUid': 19634543, 'playCount': 146047438, 'albumTitle': '首席医官 | 2024精品多人重置版| 一种侃侃作品 | 多人有声剧', 'anchorName': '一种侃侃', 'fansCount': 6812856, 'commentCount': 0, 'trackCount': 2102, 'albumId': 83568108}
2025-09-19 15:04:50.232 | WARNING  | __main__:<module>:307 - 封控出现，专辑 83568108 章节稍后补爬
2025-09-19 15:04:55.447 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-07-29', 'anchorUid': 1266964, 'playCount': 288026621, 'albumTitle': '万相之王|玄幻|天蚕土豆原著|有声的紫襟团队|热血爽文|升级|多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27682675, 'commentCount': 0, 'trackCount': 2015, 'albumId': 82869060}
2025-09-19 15:04:56.752 | WARNING  | __main__:<module>:307 - 封控出现，专辑 82869060 章节稍后补爬
2025-09-19 15:05:01.846 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-01-27', 'createDate': '2020-04-21', 'anchorUid': 70741939, 'playCount': 1100505970, 'albumTitle': '雪中悍刀行|张若昀李庚希主演电视剧|有声剧|声之优|经典武侠', 'anchorName': '雷哥声之优', 'fansCount': 4146093, 'commentCount': 0, 'trackCount': 1371, 'albumId': 37081450}
2025-09-19 15:05:03.197 | WARNING  | __main__:<module>:307 - 封控出现，专辑 37081450 章节稍后补爬
2025-09-19 15:05:08.215 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-10', 'createDate': '2023-03-22', 'anchorUid': 1266964, 'playCount': 2345069653, 'albumTitle': '无敌剑域丨玄幻热血爽文丨一剑独尊、我有一剑 前传丨紫襟领衔多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27682675, 'commentCount': 0, 'trackCount': 3978, 'albumId': 75075442}
2025-09-19 15:05:09.552 | WARNING  | __main__:<module>:307 - 封控出现，专辑 75075442 章节稍后补爬
2025-09-19 15:05:20.933 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2025-01-02', 'anchorUid': 100702003, 'playCount': 49803429, 'albumTitle': '吞噬星空2起源大陆 | 边江工作室 | 科幻 | 我吃西红柿原著 | 刘思岑领衔多人有声剧', 'anchorName': '边江工作室', 'fansCount': 2469899, 'commentCount': 0, 'trackCount': 659, 'albumId': 85124342}
2025-09-19 15:05:22.241 | WARNING  | __main__:<module>:307 - 封控出现，专辑 85124342 章节稍后补爬
2025-09-19 15:05:27.291 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-01', 'createDate': '2024-05-23', 'anchorUid': 10778196, 'playCount': 230137650, 'albumTitle': '道诡异仙丨头陀渊演播丨悬疑脑洞丨都市玄幻丨热血爽文丨VIP免费|多人有声剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15642111, 'commentCount': 0, 'trackCount': 1023, 'albumId': 81922480}
2025-09-19 15:05:28.622 | WARNING  | __main__:<module>:307 - 封控出现，专辑 81922480 章节稍后补爬
2025-09-19 15:05:33.668 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-03-11', 'createDate': '2023-06-19', 'anchorUid': 19634543, 'playCount': 462818979, 'albumTitle': '我干白事儿这些年 | 都市生活多人有声剧 | 一种侃侃作品', 'anchorName': '一种侃侃', 'fansCount': 6812857, 'commentCount': 0, 'trackCount': 2938, 'albumId': 76582825}
2025-09-19 15:05:35.006 | WARNING  | __main__:<module>:307 - 封控出现，专辑 76582825 章节稍后补爬
2025-09-19 15:05:40.086 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2016-06-28', 'anchorUid': 16945541, 'playCount': 2399520293, 'albumTitle': '《斗破苍穹》20亿网络点击神作 | 原著无删减，畅听全集 | 多人有声剧', 'anchorName': '暮玖Ayla', 'fansCount': 4609756, 'commentCount': 0, 'trackCount': 1191, 'albumId': 4615999}
2025-09-19 15:05:41.415 | WARNING  | __main__:<module>:307 - 封控出现，专辑 4615999 章节稍后补爬
2025-09-19 15:05:46.420 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-05-27', 'anchorUid': 1266964, 'playCount': 411725231, 'albumTitle': '棺香美人 | 奇门秘术 | 道士风水 | 有声的紫襟团队 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27682675, 'commentCount': 0, 'trackCount': 1939, 'albumId': 81975766}
2025-09-19 15:05:47.769 | WARNING  | __main__:<module>:307 - 封控出现，专辑 81975766 章节稍后补爬
2025-09-19 15:05:52.861 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2024-12-30', 'createDate': '2023-11-20', 'anchorUid': 10778196, 'playCount': 628254891, 'albumTitle': '我的26岁女房客丨头陀渊工作室丨《我的郁金香小姐》同作者超级大坦克科比著丨多人有声剧', 'anchorName': '头陀渊讲故事', 'fansCount': 15642112, 'commentCount': 0, 'trackCount': 1015, 'albumId': 79232910}
2025-09-19 15:05:54.209 | WARNING  | __main__:<module>:307 - 封控出现，专辑 79232910 章节稍后补爬
2025-09-19 15:05:59.284 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-17', 'createDate': '2023-01-17', 'anchorUid': 20115042, 'playCount': 196761767, 'albumTitle': '坏蛋是怎样炼成的 | 三部完整合集，桑梓演绎谢文东', 'anchorName': '桑梓讲故事', 'fansCount': 2730172, 'commentCount': 0, 'trackCount': 2824, 'albumId': 73863596}
2025-09-19 15:06:00.614 | WARNING  | __main__:<module>:307 - 封控出现，专辑 73863596 章节稍后补爬
2025-09-19 15:06:05.696 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-14', 'createDate': '2021-01-06', 'anchorUid': 1266964, 'playCount': 1268985104, 'albumTitle': '【新民间剧场】寻龙天师丨盗墓礼官地府索命（摸金天师作者新作）阴间点名', 'anchorName': '有声的紫襟', 'fansCount': 27682676, 'commentCount': 0, 'trackCount': 3459, 'albumId': 45410971}
2025-09-19 15:06:07.021 | WARNING  | __main__:<module>:307 - 封控出现，专辑 45410971 章节稍后补爬
2025-09-19 15:06:12.026 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-09-19', 'createDate': '2024-04-23', 'anchorUid': 1266964, 'playCount': 304448232, 'albumTitle': '极道剑尊 | 剑道玄幻 | 有声的紫襟团队作品 | 多人有声剧 | 杀伐果断 | 多人有声剧', 'anchorName': '有声的紫襟', 'fansCount': 27682676, 'commentCount': 0, 'trackCount': 3044, 'albumId': 81501097}
2025-09-19 15:06:13.408 | WARNING  | __main__:<module>:307 - 封控出现，专辑 81501097 章节稍后补爬
2025-09-19 15:06:18.533 | INFO     | __main__:<module>:276 - 小说信息{'updateDate': '2025-02-25', 'createDate': '2022-09-22', 'anchorUid': 2694175, 'playCount': 722711195, 'albumTitle': '【燃番啦】第一序列丨同名动漫原著丨会说话的肘子著丨都市异能丨科幻废土丨精品多人有声剧', 'anchorName': '小连杀剧社', 'fansCount': 941447, 'commentCount': 0, 'trackCount': 1142, 'albumId': 71189183}
